Sample1,316188_10_consensus,316188_11_consensus,316188_12_consensus,316188_13_consensus,316188_14_consensus,316188_15_consensus,316188_16_consensus,316188_17_consensus,316188_18_consensus,316188_1_consensus,316188_2_consensus,316188_3_consensus,316188_4_consensus,316188_5_consensus,316188_6_consensus,316188_7_consensus,316188_8_consensus,316188_9_consensus,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_15_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_10_consensus,326651_11_consensus,326651_12_consensus,326651_13_consensus,326651_14_consensus,326651_15_consensus,326651_16_consensus,326651_17_consensus,326651_18_consensus,326651_1_consensus,326651_2_consensus,326651_3_consensus,326651_4_consensus,326651_5_consensus,326651_6_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_10_consensus,326713_11_consensus,326713_12_consensus,326713_13_consensus,326713_14_consensus,326713_15_consensus,326713_16_consensus,326713_17_consensus,326713_18_consensus,326713_1_consensus,326713_2_consensus,326713_3_consensus,326713_4_consensus,326713_5_consensus,326713_6_consensus,326713_7_consensus,326713_8_consensus,326713_9_consensus,326737_10_consensus,326737_11_consensus,326737_12_consensus,326737_13_consensus,326737_14_consensus,326737_15_consensus,326737_16_consensus,326737_17_consensus,326737_18_consensus,326737_1_consensus,326737_2_consensus,326737_3_consensus,326737_4_consensus,326737_5_consensus,326737_6_consensus,326737_7_consensus,326737_8_consensus,326737_9_consensus,326780_10_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_18_consensus,326780_1_consensus,326780_2_consensus,326780_3_consensus,326780_4_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326780_9_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_18_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_10_consensus,326907_11_consensus,326907_12_consensus,326907_13_consensus,326907_14_consensus,326907_15_consensus,326907_16_consensus,326907_17_consensus,326907_18_consensus,326907_1_consensus,326907_2_consensus,326907_3_consensus,326907_4_consensus,326907_5_consensus,326907_6_consensus,326907_7_consensus,326907_8_consensus,326907_9_consensus,327059_10_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_16_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_4_consensus,327059_5_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_11_consensus,D103_12_consensus,D103_13_consensus,D103_14_consensus,D103_15_consensus,D103_16_consensus,D103_17_consensus,D103_18_consensus,D103_1_consensus,D103_2_consensus,D103_3_consensus,D103_4_consensus,D103_5_consensus,D103_6_consensus,D103_7_consensus,D103_8_consensus,D103_9_consensus
316188_2_consensus,0.00808903,0.00649849,0.00809374,0.00677388,0.00735225,0.00768403,0.00702115,0.00810567,0.00742761,0.00782828,0,0.00800563,0.00825168,0.00758745,0.00792855,0.00728093,0.00858963,0.00895787,0.0574614,0.05791329,0.05893118,0.06170642,0.05829352,0.05746625,0.05902077,0.05655858,0.05647387,0.06225218,0.05831371,0.05852969,0.05715643,0.05776777,0.05619341,0.05978715,0.05636966,0.05615133,0.07031222,0.06889302,0.07349132,0.09090755,0.08234059,0.07954393,0.06883767,0.06660942,0.07139189,0.09449107,0.08461208,0.0805913,0.07518176,0.07469331,0.07716784,0.09169238,0.08536054,0.0784606,0.03330796,0.03197785,0.02972239,0.03690479,0.03352325,0.03115517,0.03344381,0.03085996,0.02972269,0.03627121,0.03295564,0.03226829,0.03255226,0.03082313,0.02925892,0.03738924,0.03369347,0.0311324,0.04153784,0.0442217,0.03934163,0.04525359,0.04302399,0.04057778,0.04329408,0.04242078,0.04482574,0.04590477,0.04750383,0.0425724,0.04643744,0.05183438,0.04376467,0.04544027,0.04647266,0.0445791,0.03706243,0.04134922,0.03744066,0.04660878,0.04575947,0.04444592,0.03871232,0.04124774,0.04203362,0.04596995,0.05199401,0.07076727,0.05217927,0.04908289,0.05046915,0.04472721,0.04071538,0.04756412,0.04837074,0.04973692,0.04730283,0.04509988,0.04885527,0.04777494,0.0465911,0.04646268,0.04530397,0.05061212,0.05340795,0.05582428,0.04933653,0.05069408,0.05125013,0.04798047,0.04930812,0.04950982,0.0488105,0.04806741,0.03950909,0.04249029,0.04117421,0.03982527,0.04043616,0.04050622,0.03855214,0.05534136,0.05242125,0.04697323,0.04968778,0.04796531,0.04190879,0.04553833,0.05130676,0.04791334,0.03734392,0.04165027,0.04085839,0.06530177,0.05584056,0.04713622,0.0380988,0.04663807,0.04067444,0.06068668,0.05086506,0.04250648,0.03348935,0.04095752,0.03761486,0.0650198,0.05671864,0.04598267,0.06776452,0.05961704,0.06694702,0.08850297,0.06134549,0.07057378,0.06135259,0.06276261,0.05997977,0.08399234,0.05796243,0.07046054,0.06165013,0.05905282,0.06060003,0.08277534,0.05967563,0.07185477
316188_3_consensus,0.00729261,0.0070143,0.00803743,0.00675579,0.00736406,0.00631709,0.00639997,0.00774495,0.00841074,0.00755754,0.00800563,0,0.00913293,0.00825275,0.00794256,0.00706556,0.00699772,0.00696933,0.06758408,0.06868923,0.06961831,0.07319704,0.06915793,0.06835497,0.06950324,0.06727549,0.06708228,0.07284147,0.06868736,0.06920106,0.06737527,0.0682969,0.06644975,0.07118098,0.06687985,0.06579817,0.08388866,0.08184978,0.08692,0.10463385,0.09664663,0.09340379,0.08232574,0.07980815,0.08455716,0.1087748,0.09865023,0.09414616,0.08877645,0.08827798,0.09056661,0.10567208,0.09983931,0.09209361,0.0371839,0.03712988,0.03475895,0.04174774,0.0389787,0.03682278,0.03725839,0.03568505,0.03474791,0.04190786,0.0393609,0.03850926,0.03614588,0.03557837,0.03425824,0.04269852,0.03953695,0.03661561,0.05009755,0.05150732,0.04607191,0.05326725,0.05112243,0.04791821,0.05078168,0.05045126,0.05444208,0.05329477,0.05667574,0.05062363,0.05378003,0.06232981,0.05142077,0.05300783,0.05404873,0.05180543,0.03859146,0.04203273,0.03861446,0.04649871,0.04601366,0.04442353,0.0392962,0.04150973,0.04222443,0.04568261,0.04984358,0.06621954,0.05013797,0.0477884,0.0485859,0.04477956,0.04149773,0.04642354,0.05215896,0.05294672,0.05106492,0.04911435,0.05292151,0.05172138,0.05096399,0.05111586,0.04981107,0.05359187,0.05583487,0.05807958,0.05292279,0.05354969,0.05430959,0.0520043,0.05363406,0.05357736,0.04917597,0.04833134,0.04182699,0.04365043,0.04312815,0.04207841,0.04206003,0.04180317,0.04019653,0.05684662,0.05314154,0.04764669,0.04925487,0.04789119,0.04386776,0.04658128,0.05151458,0.04721345,0.04272774,0.0476695,0.04668356,0.07316606,0.06267465,0.0535022,0.04357266,0.05333147,0.04693971,0.06835927,0.05700319,0.0482781,0.03736953,0.04631324,0.04189879,0.0726745,0.06392661,0.05233761,0.07300062,0.06366279,0.0722577,0.09517882,0.06405322,0.07634305,0.06594845,0.06691897,0.0630598,0.09153723,0.06096511,0.07675719,0.06503544,0.06365222,0.06467367,0.09023429,0.06366428,0.07824782
316188_4_consensus,0.00643911,0.00775022,0.01027344,0.00629918,0.01007694,0.00919098,0.00527528,0.0086572,0.00982735,0.00741837,0.00825168,0.00913293,0,0.00664495,0.00985942,0.00761835,0.0097064,0.00889205,0.06030946,0.05988118,0.06231776,0.06176272,0.0606472,0.05990555,0.0620179,0.05966345,0.06005157,0.06057078,0.05948061,0.06083486,0.05967196,0.05961729,0.05955084,0.06014506,0.05913691,0.05783221,0.06614699,0.06441702,0.06832494,0.08198294,0.07577468,0.0733306,0.0650457,0.06221159,0.06603326,0.08505475,0.07710135,0.07308936,0.06945006,0.06904968,0.07017412,0.08288845,0.0787764,0.07197606,0.03402231,0.03232712,0.0310229,0.03402965,0.03135605,0.03061712,0.0344978,0.03044472,0.03048365,0.03349609,0.03117954,0.03140346,0.03412903,0.0309994,0.03110507,0.03437454,0.03187935,0.03077649,0.04318129,0.04452383,0.04361004,0.04302366,0.04138249,0.04177795,0.04431467,0.04408426,0.04684488,0.04366565,0.04430395,0.04164419,0.04675366,0.05501268,0.04572019,0.04323791,0.04382721,0.04433356,0.04690032,0.04913825,0.04549139,0.05272057,0.05214753,0.05174336,0.0470076,0.04837815,0.05006281,0.05378944,0.06231735,0.08302675,0.06497948,0.05828045,0.06093959,0.05163245,0.04857743,0.05902092,0.05328495,0.05401584,0.0518287,0.0515293,0.05318314,0.05094205,0.05200827,0.05118181,0.05025846,0.05641859,0.05683224,0.05907882,0.05473869,0.05438718,0.05634598,0.05414627,0.05375407,0.05324623,0.04755671,0.04593145,0.03922232,0.04277591,0.03981664,0.03929472,0.03994182,0.0412325,0.03890094,0.0537163,0.05209502,0.046164,0.04746614,0.04591434,0.04118027,0.04334352,0.04949573,0.04607213,0.03581744,0.03835737,0.03807747,0.05631888,0.04936497,0.04252958,0.03638367,0.04288931,0.03783431,0.05288878,0.04555663,0.0393267,0.0331668,0.03836327,0.03619502,0.05585055,0.05042334,0.04200274,0.06676578,0.0603982,0.0654896,0.08168674,0.06270803,0.06744343,0.06159526,0.06373224,0.06166489,0.07795795,0.06053558,0.06785694,0.0614857,0.06113894,0.06029606,0.07684891,0.06039874,0.06877579
316188_5_consensus,0.0074985,0.00720513,0.00863368,0.00681192,0.00832329,0.00748517,0.00659435,0.00767057,0.0087845,0.0081933,0.00758745,0.00825275,0.00664495,0,0.00772841,0.00734578,0.00896966,0.00857466,0.0613408,0.06236764,0.0632713,0.06628314,0.06279013,0.06158532,0.06314338,0.06146244,0.06138939,0.06623407,0.06253709,0.06312236,0.06167052,0.06235572,0.06103802,0.06468288,0.06098276,0.05970927,0.0744659,0.07235756,0.07702745,0.09346954,0.0857247,0.08276201,0.07273943,0.07003958,0.07485402,0.09694188,0.08776363,0.08317496,0.07859119,0.07797096,0.0799728,0.09454689,0.08853258,0.0817841,0.03686816,0.03587859,0.03414578,0.0399579,0.03674401,0.03485116,0.037133,0.03389391,0.0334929,0.03939421,0.03608101,0.03584502,0.03622453,0.03425647,0.03362413,0.04040332,0.03712233,0.03456607,0.04398415,0.04540982,0.04199075,0.04632473,0.0443732,0.04325531,0.04483909,0.04477061,0.04755655,0.0467515,0.04870235,0.04419285,0.04730716,0.05506283,0.04608872,0.04696451,0.04764456,0.04573076,0.04086288,0.04495781,0.04100747,0.05020722,0.04911795,0.04780867,0.04235135,0.04492665,0.04593942,0.04916411,0.05584717,0.07645444,0.05670186,0.05281616,0.05458177,0.04852004,0.04456923,0.05147192,0.05181663,0.05387949,0.05073698,0.04894976,0.05275691,0.05112481,0.05046291,0.05101404,0.04973767,0.05456551,0.05704107,0.05933115,0.05345154,0.05477261,0.05533826,0.05200116,0.05382467,0.05326616,0.05005584,0.04674166,0.04025853,0.04350482,0.04194142,0.04082865,0.04178401,0.04211083,0.03939276,0.05679186,0.05390701,0.04701257,0.0491593,0.04743038,0.04249381,0.04497852,0.05049816,0.04667403,0.04128675,0.04512123,0.04448696,0.06676837,0.05825942,0.04993357,0.04143889,0.04972012,0.04415812,0.06303149,0.05387599,0.04608181,0.03695503,0.04413518,0.04114679,0.06652675,0.05934853,0.04928774,0.06881754,0.06154211,0.06791941,0.08809131,0.0632064,0.07147564,0.06282136,0.06463228,0.06223253,0.08466459,0.06007146,0.07149339,0.06302115,0.06183279,0.0627074,0.08359745,0.061874,0.07297019
316188_6_consensus,0.00901038,0.00799673,0.00757705,0.00780142,0.0080359,0.00708886,0.00831411,0.00844695,0.00820536,0.00916387,0.00792855,0.00794256,0.00985942,0.00772841,0,0.00849869,0.00814993,0.00828541,0.05975357,0.06147133,0.06128603,0.06716782,0.06197898,0.060452,0.0615001,0.05972358,0.05894327,0.06807655,0.06216602,0.06211207,0.06001624,0.06137092,0.05884906,0.06550642,0.05995726,0.05863448,0.08279262,0.08107183,0.08597132,0.1048414,0.09607967,0.09289624,0.08084284,0.07866122,0.08375402,0.10868108,0.09838792,0.09379795,0.08788254,0.08737644,0.08995683,0.10577381,0.09922162,0.09137748,0.03654415,0.03680777,0.034351,0.04289857,0.03956121,0.03657056,0.03708926,0.03487075,0.03369554,0.0423163,0.03896005,0.03784202,0.03552045,0.03500963,0.03353037,0.04381953,0.03994089,0.03609748,0.04512621,0.04634777,0.04056294,0.04993419,0.04774639,0.04341259,0.04583751,0.04545911,0.04944016,0.05077825,0.053746,0.04720126,0.04813081,0.05657619,0.04621126,0.05072119,0.05179018,0.0476791,0.03592017,0.04164327,0.03720437,0.04764266,0.04669281,0.0447903,0.03813059,0.04168188,0.04240275,0.04560089,0.05049229,0.0701509,0.04969945,0.04803527,0.04904089,0.04588549,0.04125951,0.04516506,0.05021499,0.05217449,0.04874165,0.04643717,0.05123046,0.05038922,0.04824226,0.04945594,0.04709241,0.05191227,0.05540687,0.05825234,0.05139746,0.05355558,0.05297723,0.04901836,0.05198807,0.05202477,0.05180227,0.04698105,0.04038023,0.04344486,0.04305943,0.04144878,0.04307517,0.0420775,0.03896121,0.05814888,0.05555085,0.0470083,0.05016722,0.04665559,0.04197828,0.04595355,0.05083164,0.04692968,0.04223479,0.04833266,0.046602,0.07403873,0.06364134,0.0537107,0.04318986,0.05306747,0.04614838,0.06970857,0.0582421,0.04852298,0.03747892,0.04629627,0.04185377,0.07326717,0.06446846,0.05287172,0.06957718,0.06085198,0.06953582,0.09288817,0.06141451,0.07300724,0.0625435,0.0631357,0.05947363,0.08923049,0.05836812,0.07318371,0.06176584,0.05981901,0.06188019,0.08822404,0.06101444,0.0751648
316188_7_consensus,0.00486108,0.00547957,0.00691695,0.00483695,0.0068523,0.00634883,0.00514242,0.00758485,0.00861264,0.00584387,0.00728093,0.00706556,0.00761835,0.00734578,0.00849869,0,0.00623867,0.0069779,0.05853566,0.05910734,0.06105188,0.0636272,0.05966792,0.05958205,0.06056276,0.05913259,0.05923222,0.06240581,0.05951877,0.06039776,0.05836916,0.05925929,0.05794528,0.06179054,0.05786311,0.0566492,0.07494279,0.07317209,0.07773694,0.09410334,0.08679674,0.08382836,0.07363557,0.07122199,0.0759199,0.0977729,0.08824971,0.08413306,0.07907056,0.07892175,0.08043892,0.09504447,0.09023217,0.08245134,0.03227027,0.03200079,0.03038968,0.03523776,0.03328869,0.03140448,0.03241655,0.03059208,0.03074984,0.03532104,0.033769,0.03319306,0.03144251,0.03060209,0.03008335,0.03613397,0.03372516,0.03138594,0.04137471,0.0432356,0.03917408,0.04357774,0.04150767,0.03978693,0.04230326,0.04373357,0.04812639,0.04276155,0.04714221,0.04108504,0.04550802,0.05576581,0.0451214,0.04310762,0.04389363,0.0424593,0.03489605,0.03602751,0.03351134,0.04024049,0.03931909,0.03851809,0.03421189,0.03618023,0.03702417,0.03969012,0.04500764,0.06308768,0.04632571,0.04261682,0.04400572,0.03868003,0.03599474,0.04371469,0.04394936,0.04461605,0.04302796,0.04187179,0.04485799,0.04356217,0.0432867,0.04377505,0.04269259,0.04599998,0.0477056,0.05009004,0.04519322,0.04572175,0.04614887,0.04439322,0.04577914,0.04539571,0.04252983,0.03957735,0.03568407,0.03660755,0.03637578,0.03554828,0.03543657,0.03597935,0.03452349,0.04878318,0.04670169,0.03934663,0.04015817,0.03957256,0.03733873,0.03803164,0.04203476,0.03906276,0.03535066,0.03939077,0.0386833,0.06199316,0.05269733,0.04499221,0.03648641,0.04492939,0.03910214,0.05715311,0.04674205,0.03957148,0.03015723,0.03738581,0.03380358,0.06176415,0.05382795,0.0438408,0.06225081,0.05506844,0.0619064,0.08165822,0.05633647,0.06538592,0.05662643,0.05926115,0.05524914,0.07960044,0.05254836,0.06613546,0.05537537,0.05502115,0.05555555,0.07804864,0.05488882,0.06722556
316188_8_consensus,0.0062912,0.00655734,0.00715003,0.00641174,0.00771248,0.00712205,0.0061772,0.00798613,0.00905346,0.0074098,0.00858963,0.00699772,0.0097064,0.00896966,0.00814993,0.00623867,0,0.0068801,0.06429777,0.06517195,0.06667136,0.07063103,0.06600065,0.06549194,0.06613215,0.06445009,0.06385913,0.0703284,0.06588846,0.06643505,0.06386044,0.06526974,0.06336168,0.06899929,0.06372716,0.0621952,0.08326466,0.08143349,0.08647419,0.10437144,0.09654834,0.0933327,0.08168686,0.07975551,0.08424888,0.10852513,0.09815815,0.09405529,0.08816778,0.08796331,0.09000108,0.10522176,0.1000557,0.09159114,0.03402452,0.0345034,0.03206648,0.03870958,0.03646164,0.03445512,0.03425029,0.03311592,0.03230854,0.03934277,0.03748939,0.03647235,0.033154,0.0328243,0.03176053,0.04013833,0.03727777,0.03435729,0.04662206,0.04802545,0.04202693,0.04972772,0.04738493,0.04406604,0.04689845,0.04789675,0.05252802,0.04918249,0.05386969,0.04688103,0.05016414,0.06030454,0.04845036,0.0489985,0.05010912,0.04754673,0.03514052,0.03751188,0.03484994,0.0421453,0.04166699,0.0406457,0.03507265,0.03778553,0.03828997,0.04131659,0.04516848,0.06126819,0.04550197,0.04314188,0.0438869,0.04072009,0.03743556,0.04272643,0.04776911,0.04819418,0.04650036,0.04492547,0.04859526,0.04758189,0.04655316,0.04758293,0.04576573,0.04935908,0.05103188,0.05384727,0.04880536,0.04933369,0.04942249,0.04747917,0.0494315,0.04941011,0.04570332,0.04279521,0.03878044,0.03939192,0.03962891,0.03870018,0.03800737,0.03788913,0.03667333,0.05221819,0.04945891,0.04257755,0.04361096,0.04196213,0.04001186,0.04187359,0.04546612,0.04166358,0.03997488,0.0451194,0.04379605,0.07149984,0.06083812,0.05156156,0.04106169,0.05162581,0.0447243,0.06611218,0.05403746,0.04504229,0.03362933,0.04295507,0.03827825,0.07091334,0.06203521,0.05018741,0.06893565,0.05960779,0.06883755,0.09105894,0.06002781,0.07225337,0.06207194,0.0637362,0.05933008,0.08865708,0.05682461,0.07341824,0.06019372,0.05955716,0.06081899,0.08713004,0.05999062,0.07507069
316188_9_consensus,0.00653619,0.00706792,0.00780747,0.00652702,0.0083497,0.00685215,0.0065244,0.00767127,0.00898201,0.00792078,0.00895787,0.00696933,0.00889205,0.00857466,0.00828541,0.0069779,0.0068801,0,0.06228692,0.06329955,0.06429629,0.06823963,0.0637377,0.06309144,0.06415206,0.06239251,0.06185993,0.06793451,0.06371019,0.0643403,0.06197048,0.06312786,0.06123883,0.06644263,0.06165749,0.06029259,0.0820145,0.08000047,0.0850697,0.10266611,0.09467469,0.09178004,0.08038322,0.07824124,0.08266272,0.10675572,0.09642616,0.09255655,0.08678267,0.08666989,0.08857448,0.10360548,0.09846145,0.09009643,0.03534453,0.03543764,0.03324035,0.0395789,0.03724284,0.03523554,0.03543471,0.03402682,0.03307027,0.03986025,0.03775288,0.03712679,0.0344979,0.03399715,0.03272106,0.04053864,0.03779768,0.03481198,0.0466068,0.04790508,0.04226784,0.04960552,0.04730523,0.04425046,0.04711609,0.04819099,0.0521007,0.04970721,0.05340757,0.04719681,0.04999055,0.05999438,0.04814528,0.04915501,0.05015865,0.04761694,0.03571251,0.03847883,0.03556979,0.0434632,0.04257351,0.04163778,0.03614504,0.03865744,0.03919602,0.04254792,0.04716525,0.06509946,0.0480818,0.04484635,0.04573911,0.04161395,0.03840669,0.04422216,0.04763494,0.04858649,0.04652067,0.04515386,0.04842874,0.04744455,0.04651334,0.0475224,0.04586161,0.04936604,0.0514189,0.0539616,0.04910248,0.04951741,0.04988196,0.04744707,0.04943522,0.04909775,0.04706374,0.04376532,0.03951408,0.04073577,0.04039805,0.03945704,0.03926153,0.03942232,0.03766702,0.05413723,0.05149738,0.04394323,0.04525226,0.0434354,0.04107949,0.04302669,0.04673781,0.04321351,0.0407204,0.04562616,0.04435588,0.07089931,0.06063848,0.05164563,0.04174781,0.05174401,0.04512614,0.06576061,0.05458337,0.04594245,0.03479016,0.04371205,0.03951067,0.07026413,0.06187044,0.05037761,0.06893127,0.06015387,0.06862974,0.0900719,0.06052216,0.07191235,0.06262671,0.06413746,0.06020922,0.08761601,0.0572298,0.07293424,0.0605988,0.06009861,0.06096072,0.08612165,0.06015998,0.07426073
326650_10_consensus,0.05960934,0.06129251,0.05812542,0.0585909,0.05980212,0.06444539,0.06164244,0.06392895,0.05910547,0.06436897,0.0574614,0.06758408,0.06030946,0.0613408,0.05975357,0.05853566,0.06429777,0.06228692,0,0.00396531,0.00434606,0.00737927,0.00392326,0.00445755,0.00381723,0.00435886,0.00534369,0.01039668,0.00465743,0.00448363,0.00368903,0.00476504,0.0039284,0.00750454,0.00388185,0.0041304,0.05619994,0.0561522,0.05902442,0.07529608,0.06636912,0.06588024,0.05378271,0.05422686,0.05915732,0.07784396,0.06897803,0.06699594,0.06017008,0.0622701,0.06317635,0.07614617,0.06923815,0.06389276,0.04121809,0.03939433,0.03702859,0.04578194,0.04136066,0.03814771,0.04324513,0.03824319,0.03657184,0.04112566,0.03746312,0.03771259,0.03992774,0.03784548,0.03627034,0.04319229,0.03961144,0.03751919,0.02241696,0.02472371,0.02484638,0.02797543,0.02647088,0.02328699,0.02427617,0.0264249,0.0290917,0.03027343,0.02962971,0.02613496,0.02409732,0.0320183,0.02586955,0.02912279,0.03064191,0.02606752,0.04904431,0.05276137,0.04637465,0.06174252,0.05807558,0.05940533,0.0504874,0.05668617,0.05670019,0.06005897,0.07551545,0.10289025,0.0758969,0.06968557,0.07302413,0.05744359,0.05490073,0.07331442,0.03208036,0.03685949,0.0320685,0.03090922,0.03261951,0.03339351,0.02884954,0.03108325,0.02940157,0.03831074,0.04298643,0.0465762,0.03565201,0.04004252,0.03759646,0.03144801,0.0330376,0.03532974,0.06013276,0.04564095,0.04116448,0.04458586,0.04478181,0.04125554,0.04655576,0.04749976,0.04245196,0.06070192,0.06814131,0.04497909,0.05109371,0.04594765,0.03939396,0.04510468,0.04900807,0.05115435,0.04508839,0.05031162,0.04788835,0.06635193,0.06133734,0.05336462,0.04612754,0.05287581,0.04749559,0.05850206,0.05472107,0.04777036,0.04392812,0.04502918,0.04480682,0.06443215,0.0604956,0.05349131,0.02975656,0.03083679,0.03098127,0.03987299,0.03508475,0.0295901,0.02876738,0.03164152,0.03241526,0.0375158,0.03333312,0.0296837,0.02887072,0.02820613,0.02930763,0.03657047,0.03086314,0.03050616
326650_11_consensus,0.05961611,0.06152314,0.05942298,0.05887971,0.06080974,0.06558906,0.06149952,0.0647556,0.05987948,0.06422243,0.05791329,0.06868923,0.05988118,0.06236764,0.06147133,0.05910734,0.06517195,0.06329955,0.00396531,0,0.00440791,0.00464553,0.00298885,0.00404852,0.00389877,0.00350829,0.004815,0.00707541,0.00326351,0.00344227,0.0031885,0.00319011,0.00339432,0.00481808,0.00316085,0.00366236,0.05167689,0.05181747,0.05433194,0.06931741,0.06101066,0.06061904,0.04929242,0.05006741,0.05450072,0.07134328,0.06337535,0.06154492,0.05518267,0.05744637,0.05769986,0.06999872,0.06379247,0.05858256,0.03923739,0.03695253,0.03483599,0.04206826,0.03822835,0.03529993,0.0412698,0.03599925,0.03463368,0.03762645,0.03422375,0.03508045,0.03819549,0.03555988,0.03441926,0.03933546,0.03639465,0.03503086,0.02283474,0.02584811,0.02657706,0.0273052,0.02589528,0.02382475,0.02525251,0.0267539,0.02950353,0.02950206,0.028446,0.0258988,0.02530199,0.03288602,0.02670596,0.02825333,0.02971451,0.02678523,0.0517482,0.05427449,0.04800049,0.06204769,0.05862168,0.06058224,0.05252021,0.05766629,0.05811485,0.0618039,0.07793389,0.1048004,0.0794689,0.07170594,0.07559298,0.05796395,0.05603023,0.07681269,0.03249954,0.03677294,0.03240012,0.03188567,0.03268836,0.03314939,0.02932858,0.03088697,0.029819,0.03950619,0.0427072,0.04614424,0.03603078,0.03977176,0.03796121,0.03280351,0.03298708,0.03519631,0.05833402,0.04603235,0.0406235,0.0439594,0.04371372,0.04059382,0.04510057,0.04677027,0.04205727,0.05866962,0.06637824,0.04466878,0.05020973,0.04569654,0.03921634,0.04449689,0.04871111,0.05110065,0.04298184,0.04703527,0.04503509,0.06152396,0.05706446,0.05024975,0.04392501,0.05009541,0.04503167,0.05356626,0.0506243,0.04461915,0.04239583,0.04269699,0.04273205,0.05952542,0.05630777,0.05004467,0.02788608,0.02956922,0.02879077,0.0357037,0.03429226,0.02674477,0.02754258,0.03087471,0.03211529,0.03306716,0.03299696,0.02739373,0.02797075,0.02768291,0.02777486,0.03223315,0.02972721,0.02811185
326650_12_consensus,0.06244687,0.06298943,0.05977681,0.06056339,0.0614429,0.06646667,0.06389562,0.06594429,0.0605125,0.06648367,0.05893118,0.06961831,0.06231776,0.0632713,0.06128603,0.06105188,0.06667136,0.06429629,0.00434606,0.00440791,0,0.00780456,0.00437067,0.00452046,0.00445426,0.00445737,0.00468066,0.0111334,0.00530742,0.00483411,0.00407317,0.00514991,0.00381246,0.00767859,0.00409468,0.00494032,0.05690717,0.0568727,0.05988376,0.07717693,0.06738205,0.06705693,0.05444201,0.05495409,0.05998161,0.07940872,0.07039629,0.0683318,0.06106177,0.06322149,0.06447068,0.07784279,0.07020112,0.06511227,0.041217,0.03944041,0.03687759,0.04671501,0.04187704,0.03822768,0.04316331,0.03827546,0.03647144,0.04163872,0.0377169,0.03769194,0.04016973,0.03798657,0.03616326,0.04395081,0.04004552,0.0376076,0.02414841,0.02664648,0.02613116,0.03079485,0.02885487,0.02512722,0.02630497,0.02771617,0.03007083,0.03322306,0.03208823,0.02832174,0.02626193,0.03249647,0.02696132,0.03195396,0.03361764,0.02860609,0.0501244,0.05498974,0.04795432,0.06412045,0.06041461,0.06144945,0.05249266,0.05873745,0.05871891,0.06225175,0.07755688,0.10521127,0.07777345,0.07187888,0.0749407,0.05966336,0.05692358,0.07389419,0.03520034,0.04016594,0.03516354,0.03367964,0.03565483,0.03661792,0.03170206,0.03367467,0.0321148,0.04155805,0.04665371,0.05031381,0.0389136,0.04353147,0.04107963,0.03442714,0.036175,0.03856607,0.06156419,0.04829514,0.04228708,0.04642491,0.04617808,0.04243543,0.04802953,0.04876287,0.04334683,0.0630817,0.06952496,0.04714669,0.05380936,0.04822772,0.04055742,0.04740702,0.05149668,0.05392888,0.04596457,0.05144987,0.04885216,0.06779037,0.06254126,0.05427253,0.04671927,0.05364507,0.04838113,0.06030728,0.05621191,0.04906679,0.0453074,0.04665286,0.04620067,0.06594995,0.06175691,0.05447541,0.03232627,0.03294761,0.03337617,0.04344333,0.03634669,0.0320876,0.03081613,0.03368905,0.03421626,0.04013423,0.03548011,0.03210049,0.03126397,0.03005398,0.03130939,0.03949069,0.03283412,0.03326017
